in.store,age,items,amount,region,,,,
1,52,8,770.76,3,,,,
0,60,8,2556.6,4,,,,
0,41,8,230.58,2,,,,
0,41,8,210.05,2,,,,
1,61,8,806.17,1,,,,
1,32,8,654.23,3,,,,
1,30,8,945.65,4,,,,
0,74,8,205.07,2,,,,
0,70,8,155.92,2,,,,
1,53,8,446.59,4,,,,
0,62,8,1874.5,3,,,,
1,24,8,426.2,4,,,,
0,59,8,1707.2,4,,,,
0,74,8,183.99,2,,,,
0,70,8,204.19,2,,,,
0,44,8,1377.1,1,,,,
1,53,8,1405.2,4,,,,
1,34,8,273.8,4,,,,
1,41,8,657.35,1,,,,
1,71,8,243.67,3,,,,
1,65,8,891.54,1,,,,
1,27,8,1506,4,,,,
0,61,8,2579.8,3,,,,
0,31,8,45.42,2,,,,
1,41,8,1484.3,4,,,,
0,48,8,1198.3,4,,,,
0,43,8,365.86,2,,,,
0,46,8,800.48,4,,,,
0,74,8,234.23,2,,,,
0,51,8,1069,4,,,,
1,28,8,1689.2,4,,,,
1,67,8,193.66,3,,,,
0,82,8,267.35,2,,,,
1,56,8,61.7,1,,,,
0,34,8,141.56,1,,,,
1,43,8,488.29,1,,,,
0,32,8,51.84,2,,,,
0,44,8,2682.8,4,,,,
0,63,8,194.05,2,,,,
0,27,8,954.15,1,,,,
1,38,8,1628.1,1,,,,
1,24,8,1350.6,4,,,,
1,51,8,470.19,4,,,,
1,20,8,1798.1,1,,,,
0,24,8,1088.9,4,,,,
1,49,8,784.19,1,,,,
1,37,8,1956.3,4,,,,
0,47,8,1368.5,3,,,,
1,43,8,1149.9,4,,,,
1,35,8,105.8,4,,,,
1,33,8,1266.6,4,,,,
0,45,8,2590.1,4,,,,
1,26,8,434.23,4,,,,
1,25,8,988.48,3,,,,
0,74,8,314.66,2,,,,
1,37,8,124.71,3,,,,
1,44,8,521.62,4,,,,
0,69,8,227.91,2,,,,
1,42,8,193.89,1,,,,
0,48,8,329.56,2,,,,
0,36,8,2669.9,4,,,,
0,41,8,1374.1,4,,,,
0,24,8,1559,4,,,,
0,68,8,498.37,2,,,,
1,27,8,869.94,4,,,,
0,72,8,485.87,2,,,,
0,30,8,256.65,3,,,,
1,38,8,1383,4,,,,
1,47,8,329.4,4,,,,
0,43,8,1891.3,1,,,,
1,38,8,407.47,1,,,,
0,63,8,202.81,2,,,,
1,42,8,285.44,1,,,,
1,47,8,1349.8,4,,,,
0,26,8,512.01,3,,,,
1,61,8,72.37,1,,,,
1,54,8,695.59,3,,,,
1,67,8,140.65,1,,,,
0,79,8,414.34,2,,,,
0,43,8,2681.5,4,,,,
0,80,8,12.98,2,,,,
0,60,8,1068.8,4,,,,
0,28,8,1245.9,1,,,,
1,38,8,834.59,1,,,,
1,45,8,107.55,4,,,,
1,45,8,1021.4,4,,,,
0,38,8,1977.6,4,,,,
1,29,8,1039.6,4,,,,
0,43,8,146.65,2,,,,
0,19,8,2964.8,3,,,,
0,22,8,1432.3,4,,,,
0,62,8,81.8,2,,,,
1,54,8,196.8,3,,,,
0,57,8,355.67,2,,,,
0,56,8,1264.4,4,,,,
0,33,8,1153.7,4,,,,
0,82,8,391.91,2,,,,
0,46,8,294.95,4,,,,
1,23,8,104.48,4,,,,
0,36,8,172.48,4,,,,
1,49,8,1436.1,4,,,,
0,26,8,2104.1,3,,,,
0,50,8,639.86,3,,,,
0,45,8,1426.7,4,,,,
0,36,8,526.38,4,,,,
0,63,8,2656.9,4,,,,
0,45,8,31.32,2,,,,
1,43,8,1568.1,4,,,,
1,38,8,134.58,1,,,,
0,27,8,1551.3,1,,,,
0,52,8,431.7,2,,,,
0,64,8,269.68,2,,,,
0,27,8,2535.4,4,,,,
1,64,8,821.14,1,,,,
1,24,8,811.76,1,,,,
0,67,8,807.28,1,,,,
1,34,8,235.98,1,,,,
1,39,8,889.53,4,,,,
1,70,8,949.17,3,,,,
0,24,8,1980.7,3,,,,
1,24,8,141.49,3,,,,
0,68,8,376.96,2,,,,
0,29,8,1118.6,4,,,,
0,51,8,2320.1,3,,,,
1,26,8,79.21,3,,,,
1,39,8,505.19,1,,,,
0,50,8,254.62,4,,,,
1,44,8,834.38,1,,,,
0,35,8,442.55,3,,,,
0,43,8,850.74,4,,,,
1,20,8,1376.3,4,,,,
0,20,8,1755.4,3,,,,
1,32,8,1897,4,,,,
1,47,8,836.41,3,,,,
1,39,8,1880.8,1,,,,
1,44,8,269.32,4,,,,
0,66,8,486.32,2,,,,
1,50,8,932.85,1,,,,
1,51,8,61.27,4,,,,
1,53,8,1590,4,,,,
1,33,8,442.05,1,,,,
0,21,8,166.46,3,,,,
1,41,8,1544.1,1,,,,
1,49,8,1381.6,1,,,,
0,28,8,925.14,3,,,,
0,22,8,1830.2,1,,,,
1,68,8,713.29,3,,,,
1,27,8,1136.8,1,,,,
0,45,8,159.97,2,,,,
0,40,8,126.76,2,,,,
1,31,8,847.46,4,,,,
0,52,8,1253.3,4,,,,
0,40,8,2891.6,4,,,,
0,60,8,2225.8,3,,,,
1,23,8,1056.1,4,,,,
1,53,8,248.31,1,,,,
0,60,8,272.43,2,,,,
0,29,8,1396.3,4,,,,
1,30,8,163.18,3,,,,
0,54,8,472.43,2,,,,
0,56,8,228.44,3,,,,
0,41,8,15.02,2,,,,
1,39,8,62.1,1,,,,
0,33,8,188.4,2,,,,
1,38,8,83.38,1,,,,
0,32,8,1431.6,4,,,,
1,39,8,1689.9,4,,,,
0,31,8,2573.3,3,,,,
1,44,8,160.46,3,,,,
1,33,8,477.39,1,,,,
0,33,8,928.1,1,,,,
0,26,8,214.58,3,,,,
0,62,8,973.42,4,,,,
1,53,8,1575.2,4,,,,
0,58,8,1035.6,4,,,,
1,53,8,844.44,4,,,,
0,61,8,131.02,2,,,,
0,70,8,237.39,2,,,,
0,59,8,2845.4,3,,,,
0,34,8,254.8,2,,,,
0,63,8,1492.2,3,,,,
1,24,8,249.46,3,,,,
0,57,8,356.45,2,,,,
0,25,8,686.6,3,,,,
0,60,8,32.88,2,,,,
0,78,8,332.9,2,,,,
0,37,8,281.32,2,,,,
1,28,8,783.16,1,,,,
0,18,8,1153.8,4,,,,
1,52,8,446.8,4,,,,
0,39,8,132.23,4,,,,
1,51,8,783.09,3,,,,
0,42,8,224.39,4,,,,
1,44,8,1852.6,4,,,,
1,25,8,594.65,4,,,,
0,32,8,439.84,2,,,,
0,45,8,2901.2,4,,,,
1,69,8,306.18,3,,,,
1,64,8,976.59,3,,,,
0,35,8,1501.6,3,,,,
0,49,8,2252.1,4,,,,
0,79,8,91.29,2,,,,
0,47,8,398.47,2,,,,
0,50,8,1781.3,3,,,,
0,63,8,826.13,4,,,,
1,36,8,910.01,4,,,,
1,39,8,883.87,4,,,,
0,54,8,167.35,2,,,,
0,38,8,203.71,2,,,,
1,26,8,1642.1,4,,,,
0,44,8,844.37,4,,,,
0,58,8,2241.3,4,,,,
1,53,8,215.71,3,,,,
0,55,8,16.24,2,,,,
0,69,8,10.34,2,,,,
0,46,8,2374.7,4,,,,
1,32,8,639.43,4,,,,
0,60,8,1611.4,4,,,,
1,45,8,631.05,3,,,,
0,22,8,1918.6,4,,,,
0,59,8,169.5,2,,,,
0,82,8,308.88,2,,,,
0,28,8,2053.5,4,,,,
0,54,8,311.63,4,,,,
1,34,8,812.26,1,,,,
1,55,8,698.14,3,,,,
1,45,8,878.74,3,,,,
0,80,8,318.68,2,,,,
0,39,8,345.29,2,,,,
0,31,8,2342.9,4,,,,
0,80,8,283.29,2,,,,
0,43,8,447.78,2,,,,
0,60,8,944.78,3,,,,
1,24,8,1180,4,,,,
0,36,8,1839.6,4,,,,
1,41,8,971.45,1,,,,
1,36,8,835.45,1,,,,
0,47,8,297.26,2,,,,
0,41,8,1528.7,4,,,,
0,55,8,862.1,4,,,,
0,29,8,377.89,2,,,,
1,52,8,1622.2,1,,,,
0,55,8,2669.3,4,,,,
0,36,8,455.57,2,,,,
0,62,8,84.02,2,,,,
0,34,8,418.51,1,,,,
1,25,8,1249.4,4,,,,
0,32,8,228.65,2,,,,
0,69,8,438.88,2,,,,
0,82,8,342.88,2,,,,
0,71,8,60.5,2,,,,
1,47,8,937.12,4,,,,
1,54,8,379.36,1,,,,
0,22,8,2393.1,3,,,,
0,26,8,423.89,1,,,,
1,43,8,495.33,1,,,,
0,31,8,233.43,2,,,,
0,49,8,1291.1,4,,,,
1,65,8,509.89,3,,,,
0,73,8,240.01,2,,,,
1,21,8,663.68,4,,,,
1,21,8,1543.9,1,,,,
0,22,8,143.6,3,,,,
1,36,8,414.53,3,,,,
0,20,8,948.28,4,,,,
1,59,8,235.02,1,,,,
1,31,8,408.46,1,,,,
0,52,8,270.89,2,,,,
0,26,8,1622.6,4,,,,
0,44,8,111.12,2,,,,
0,23,8,958.74,4,,,,
1,42,8,399.91,1,,,,
1,32,8,403.04,4,,,,
1,32,8,206.75,3,,,,
0,55,8,91.58,2,,,,
0,56,8,963.93,3,,,,
0,76,8,204.65,2,,,,
1,65,8,686.16,3,,,,
0,43,8,269.77,1,,,,
0,36,8,1929.4,4,,,,
1,27,8,365.69,4,,,,
0,36,8,209.36,4,,,,
1,42,8,1331.8,4,,,,
1,36,8,1825.1,1,,,,
0,82,8,268.59,2,,,,
1,40,8,1672.4,1,,,,
1,36,8,774.97,1,,,,
1,74,8,123.5,1,,,,
0,54,8,2208.1,4,,,,
0,60,8,23.04,2,,,,
0,33,8,2106.7,4,,,,
1,41,8,217.67,3,,,,
1,40,8,1524.3,1,,,,
1,46,8,643.07,1,,,,
0,48,8,1553.8,4,,,,
1,48,8,124.29,1,,,,
0,52,8,2484.8,4,,,,
0,83,8,412.04,2,,,,
1,48,8,958.7,1,,,,
0,51,8,1284.6,3,,,,
0,82,8,244.59,2,,,,
1,33,8,913.97,1,,,,
0,32,8,107.18,3,,,,
0,53,8,2724.4,4,,,,
0,21,8,2121.1,3,,,,
1,51,8,84.83,4,,,,
0,34,8,73.88,1,,,,
1,64,8,438.58,3,,,,
0,78,8,335.12,2,,,,
1,37,8,422.42,1,,,,
0,29,8,2891.2,4,,,,
0,57,8,70.53,2,,,,
1,48,8,1612.9,4,,,,
0,58,8,403.34,2,,,,
1,25,8,266.33,4,,,,
1,62,8,432.38,1,,,,
0,65,8,438.1,2,,,,
1,52,8,1847.1,4,,,,
0,62,8,249.38,2,,,,
1,51,8,1960.3,1,,,,
1,27,8,635.62,1,,,,
0,58,8,100.21,2,,,,
1,25,8,595.83,3,,,,
1,54,8,1576.3,4,,,,
1,35,8,311.96,3,,,,
1,62,8,623.93,1,,,,
1,29,8,190.52,4,,,,
0,84,8,41.42,2,,,,
0,81,8,260.36,2,,,,
0,73,8,354.5,2,,,,
1,24,8,537.05,3,,,,
1,65,8,155,1,,,,
1,72,8,336.97,1,,,,
0,71,8,476.69,2,,,,
1,43,8,890.64,3,,,,
1,48,8,1886.9,4,,,,
0,76,8,207.61,2,,,,
0,76,8,140.5,2,,,,
1,32,8,1854.7,4,,,,
0,84,8,319.1,2,,,,
1,72,8,419.21,3,,,,
0,56,8,2778.6,3,,,,
1,69,8,239.43,1,,,,
1,36,8,1850.2,4,,,,
0,49,8,246.13,1,,,,
1,46,8,544.44,3,,,,
0,30,8,325.42,4,,,,
1,57,8,273.05,1,,,,
1,53,8,168.49,4,,,,
1,42,8,1488.1,4,,,,
0,37,8,405.54,4,,,,
1,57,8,759.77,3,,,,
0,35,8,2100.1,3,,,,
1,36,8,944.79,4,,,,
1,40,8,384.11,3,,,,
0,61,8,1321.5,3,,,,
0,38,8,305.31,2,,,,
1,49,8,507.46,4,,,,
1,67,8,776.16,3,,,,
0,56,8,35.12,2,,,,
0,44,8,2856.8,4,,,,
0,28,8,912.56,1,,,,
0,54,8,630.38,1,,,,
1,21,8,483.34,4,,,,
1,38,8,1992.3,4,,,,
0,76,8,90.46,2,,,,
0,41,8,112.66,2,,,,
0,25,8,112.11,3,,,,
0,54,8,2202.6,3,,,,
0,42,8,1524.1,4,,,,
1,33,8,831.32,4,,,,
0,56,8,224.44,2,,,,
1,28,8,581.8,3,,,,
0,57,8,2179.3,4,,,,
0,27,8,1872.5,4,,,,
0,46,8,198.2,2,,,,
0,35,8,1851.4,3,,,,
0,34,8,215.4,2,,,,
1,37,8,374.08,1,,,,
0,83,8,157.81,2,,,,
1,30,8,519.27,4,,,,
0,43,8,1899,4,,,,
0,74,8,435.01,2,,,,
1,51,8,1562.9,4,,,,
0,31,8,1701.1,1,,,,
0,21,8,392.51,4,,,,
0,67,8,117.79,2,,,,
1,49,8,887.48,4,,,,
0,45,8,683.09,1,,,,
1,63,8,426.24,1,,,,
0,20,8,645.35,3,,,,
0,41,8,583.09,4,,,,
0,20,8,1836.3,3,,,,
1,44,8,1474.9,4,,,,
0,76,8,318.38,2,,,,
1,57,8,533.93,3,,,,
0,60,8,2164,4,,,,
1,64,8,902.11,1,,,,
1,60,8,626.83,3,,,,
0,56,8,2338.1,4,,,,
1,72,8,788.02,1,,,,
0,58,8,2824.8,3,,,,
1,42,8,1951.1,4,,,,
0,60,8,207.89,2,,,,
0,71,8,509.49,1,,,,
1,43,8,694.04,1,,,,
1,35,8,615.56,3,,,,
0,31,8,460.01,2,,,,
0,77,8,90.65,2,,,,
0,50,8,1972.1,4,,,,
0,80,8,299.57,2,,,,
0,65,8,735.34,1,,,,
1,29,8,1903.1,4,,,,
0,83,8,334.37,2,,,,
1,68,8,107.78,3,,,,
1,27,8,663.82,4,,,,
1,30,8,763.36,4,,,,
1,31,8,466.15,1,,,,
0,59,8,2435.5,3,,,,
1,21,8,685.12,4,,,,
1,25,8,311.09,1,,,,
0,57,8,1421.4,3,,,,
0,56,8,1974.4,4,,,,
1,27,8,64.74,3,,,,
0,49,8,67.66,2,,,,
0,28,8,2132.7,3,,,,
0,25,8,2349.7,4,,,,
1,44,8,408.61,1,,,,
1,22,8,637.86,4,,,,
0,34,8,1417.2,4,,,,
0,43,8,374.81,3,,,,
1,41,8,834.5,3,,,,
0,24,8,2682.5,4,,,,
0,34,8,762.59,4,,,,
0,57,8,904.3,3,,,,
0,45,8,265.19,2,,,,
1,41,8,509.84,4,,,,
0,46,8,394.38,2,,,,
1,58,8,640.74,1,,,,
1,20,8,1374.2,4,,,,
1,43,8,738.86,1,,,,
0,38,8,676.67,4,,,,
0,63,8,2931.8,3,,,,
0,82,8,45.53,2,,,,
1,28,8,1166.9,4,,,,
0,23,8,2661.2,4,,,,
1,39,8,205.78,1,,,,
0,29,8,114.94,2,,,,
1,31,8,97.74,1,,,,
0,51,8,1684.1,4,,,,
0,66,8,65.93,2,,,,
1,31,8,766.88,4,,,,
1,28,8,1848,4,,,,
0,68,8,130.43,2,,,,
0,43,8,1773.9,4,,,,
1,39,8,1599.4,1,,,,
0,57,8,1036.3,4,,,,
1,27,8,377.88,3,,,,
1,38,8,257.72,1,,,,
1,54,8,842.06,3,,,,
0,27,8,181,4,,,,
1,31,8,793.52,4,,,,
0,44,8,466.82,2,,,,
0,39,8,1192.9,1,,,,
1,66,8,727.02,3,,,,
1,21,8,1969.9,4,,,,
1,51,8,1678,4,,,,
1,24,8,1317.3,4,,,,
0,30,8,2210,4,,,,
1,59,8,769.49,3,,,,
0,24,8,1789.8,3,,,,
0,73,8,698.13,1,,,,
0,82,8,375.22,2,,,,
0,50,8,217.2,1,,,,
0,41,8,371.72,4,,,,
0,30,8,745.19,4,,,,
1,24,8,70.88,4,,,,
0,20,8,322.39,4,,,,
1,29,8,136.84,4,,,,
0,32,8,237.52,1,,,,
0,22,8,2350.6,4,,,,
0,33,8,2468.7,3,,,,
0,24,8,1092.9,3,,,,
1,52,8,166.52,1,,,,
1,30,8,1625.6,1,,,,
1,51,8,764.23,1,,,,
0,60,8,269.66,3,,,,
0,26,8,2711.6,4,,,,
1,47,8,1395,1,,,,
1,38,8,1338.1,1,,,,
1,20,8,242.74,4,,,,
1,67,8,621.66,1,,,,
0,25,8,2110.2,4,,,,
1,47,8,1845.2,4,,,,
1,45,8,1795.7,4,,,,
0,29,8,209.11,2,,,,
1,35,8,472.95,3,,,,
0,54,8,344.65,2,,,,
1,36,8,1316.4,1,,,,
0,29,8,2115.7,3,,,,
0,32,8,434.05,2,,,,
0,54,8,455.49,2,,,,
0,51,8,1537.4,4,,,,
0,27,8,736,4,,,,
0,79,8,156.3,2,,,,
0,40,8,1524.9,3,,,,
1,35,8,734.99,4,,,,
1,67,8,554.03,3,,,,
1,73,8,557.03,1,,,,
0,24,8,1137.1,4,,,,
0,49,8,2702.2,3,,,,
0,36,8,1639.8,3,,,,
0,50,8,172.93,2,,,,
1,31,8,831.7,3,,,,
0,46,8,343.68,2,,,,
0,50,8,317.46,1,,,,
0,82,8,132.24,2,,,,
0,59,8,1922.6,3,,,,
0,39,8,261.26,4,,,,
0,77,8,190.94,2,,,,
0,41,8,1374.9,3,,,,
0,24,8,1365.6,3,,,,
0,19,8,1231.2,3,,,,
1,35,8,306.82,3,,,,
0,26,8,379.97,4,,,,
1,37,8,875.44,3,,,,
0,56,8,148.84,2,,,,
0,83,8,457.64,2,,,,
1,53,8,109.77,4,,,,
1,69,8,629.01,1,,,,
0,37,8,479.67,2,,,,
1,23,8,678.77,4,,,,
1,42,8,1276.3,4,,,,
0,75,8,93.98,2,,,,
1,48,8,639.47,1,,,,
0,44,8,28.72,2,,,,
1,29,8,252.34,3,,,,
0,68,8,580,1,,,,
0,28,8,718.7,4,,,,
0,30,8,971.01,3,,,,
0,27,8,587.34,4,,,,
1,42,8,1659.9,4,,,,
1,50,8,766.99,3,,,,
0,64,8,245.61,2,,,,
1,71,8,200.06,1,,,,
1,44,8,511.99,3,,,,
1,53,8,487.62,4,,,,
1,59,8,413.34,1,,,,
0,75,8,207.93,2,,,,
1,35,8,702.98,1,,,,
1,27,8,704.64,4,,,,
0,39,8,132.48,2,,,,
1,50,8,1902,1,,,,
1,25,8,280.88,4,,,,
0,57,8,489.1,2,,,,
1,53,8,646.75,3,,,,
1,26,8,765.38,4,,,,
0,59,8,1189.5,3,,,,
0,34,8,1455.8,3,,,,
0,63,8,31.51,2,,,,
1,68,8,574.15,3,,,,
1,65,8,488.17,1,,,,
1,23,8,943.31,4,,,,
0,42,8,1902.4,3,,,,
0,55,8,101.18,1,,,,
0,51,8,2475.1,4,,,,
0,58,8,2852.5,3,,,,
0,72,8,464.05,2,,,,
0,51,8,1210.5,3,,,,
0,68,8,184.42,2,,,,
1,27,8,937.91,4,,,,
0,63,8,485.78,2,,,,
0,76,8,166.37,2,,,,
1,71,8,791.11,1,,,,
0,51,8,1578,3,,,,
1,23,8,1854.2,4,,,,
1,24,8,247.64,4,,,,
0,25,8,1051.8,4,,,,
1,37,8,1520.4,4,,,,
1,35,8,563.8,1,,,,
1,35,8,1433.8,4,,,,
1,51,8,116.34,4,,,,
1,63,8,857.67,1,,,,
0,79,8,270.36,2,,,,
1,43,8,449.32,3,,,,
0,22,8,2710.3,4,,,,
1,58,8,449.7,3,,,,
1,32,8,515.35,3,,,,
1,24,8,1760.1,4,,,,
0,66,8,39.36,2,,,,
0,65,8,489.73,2,,,,
1,36,8,328.66,3,,,,
0,23,8,1938.1,4,,,,
1,37,8,1468.2,4,,,,
0,63,8,262.3,2,,,,
0,54,8,381.69,3,,,,
0,49,8,1438.1,3,,,,
0,26,8,2828.8,4,,,,
0,63,8,1708.6,4,,,,
1,31,8,1051.2,1,,,,
0,85,8,25.69,2,,,,
1,68,8,870.57,1,,,,
0,43,8,1947.1,3,,,,
0,40,8,329.09,2,,,,
1,20,8,1111.5,4,,,,
1,36,8,1973.5,4,,,,
0,45,8,415.73,2,,,,
0,51,8,1733.7,3,,,,
1,27,8,1619.3,1,,,,
0,44,8,1304.2,4,,,,
0,38,8,493.81,4,,,,
0,84,8,312.94,2,,,,
0,41,8,351.87,2,,,,
0,69,8,176.47,2,,,,
0,78,8,13.86,2,,,,
1,54,8,243.04,3,,,,
0,47,8,115.94,4,,,,
1,52,8,1682.5,1,,,,
0,30,8,340.86,3,,,,
0,60,8,627.73,4,,,,
0,37,8,2652.8,4,,,,
1,48,8,1050.1,1,,,,
0,50,8,422.93,2,,,,
1,29,8,1574.7,4,,,,
0,46,8,278.9,2,,,,
1,50,8,500.7,3,,,,
0,84,8,34.07,2,,,,
1,42,8,217.78,1,,,,
0,31,8,425,2,,,,
1,28,8,1488.8,4,,,,
1,51,8,128.67,4,,,,
0,72,8,377.59,2,,,,
1,44,8,702.24,3,,,,
1,19,8,1718,4,,,,
0,59,8,2051.6,3,,,,
0,42,8,1252.9,4,,,,
1,54,8,1873.3,4,,,,
0,34,8,513.24,4,,,,
0,24,8,89.84,1,,,,
1,27,8,773.75,4,,,,
1,34,8,1278.2,4,,,,
1,56,8,542.08,3,,,,
1,38,8,406.9,3,,,,
1,58,8,206.69,1,,,,
0,70,8,330.1,2,,,,
0,31,8,2592.6,4,,,,
1,68,8,362.2,3,,,,
1,30,8,716.4,3,,,,
0,48,8,324.59,2,,,,
0,58,8,2904.9,4,,,,
0,79,8,323.44,2,,,,
0,46,8,13.87,2,,,,
0,51,8,5.91,2,,,,
0,78,8,309.57,2,,,,
1,51,8,1985,4,,,,
0,74,8,90.3,2,,,,
0,66,8,237.77,2,,,,
0,82,8,228.7,2,,,,
1,51,8,992.21,4,,,,
1,25,8,1014.5,1,,,,
1,50,8,670.79,3,,,,
0,49,8,438.26,2,,,,
0,59,8,491.16,2,,,,
0,79,8,414.48,2,,,,
0,64,8,201.31,2,,,,
1,21,8,1602.8,4,,,,
0,82,8,483.6,2,,,,
1,48,8,1227.9,1,,,,
0,66,8,314.61,2,,,,
0,77,8,381.81,2,,,,
1,38,8,778.19,4,,,,
1,42,8,967.27,3,,,,
0,80,8,7.65,2,,,,
0,44,8,425.1,2,,,,
0,18,8,413.4,4,,,,
0,44,8,814.25,1,,,,
0,62,8,12.97,2,,,,
1,27,8,664.71,3,,,,
0,50,8,212.82,2,,,,
1,31,8,389.85,3,,,,
0,55,8,109.98,2,,,,
1,62,8,713.7,3,,,,
1,45,8,170.35,3,,,,
1,39,8,1606.1,4,,,,
1,41,8,512.84,4,,,,
0,19,8,1864.3,4,,,,
0,68,8,125.56,2,,,,
1,44,8,1005.6,4,,,,
0,30,8,265.52,3,,,,
0,30,8,1960,4,,,,
0,40,8,1367.3,3,,,,
0,46,8,360.36,2,,,,
1,53,8,102.18,3,,,,
0,65,8,50.27,2,,,,
0,29,8,456.04,2,,,,
1,72,8,880.18,3,,,,
1,33,8,401.25,4,,,,
1,72,8,502.89,1,,,,
1,24,8,1708,1,,,,
0,69,8,133.63,2,,,,
0,46,8,995.41,1,,,,
0,21,8,1277.8,4,,,,
0,46,8,444.49,2,,,,
1,48,8,146.71,3,,,,
0,44,8,46.72,2,,,,
0,56,8,373.67,2,,,,
0,44,8,1022.5,4,,,,
0,29,8,325.36,2,,,,
0,39,8,75.13,2,,,,
0,27,8,144.49,4,,,,
0,46,8,264.97,2,,,,
0,59,8,1719.9,4,,,,
0,41,8,98.8,2,,,,
1,41,8,351.96,3,,,,
0,23,8,2275.6,4,,,,
1,52,8,1437.6,4,,,,
0,25,8,132.9,4,,,,
1,52,8,1528,4,,,,
1,47,8,608.93,1,,,,
0,40,8,174.55,2,,,,
1,46,8,955.19,3,,,,
1,59,8,515.39,3,,,,
0,31,8,1318.3,1,,,,
0,76,8,457.98,2,,,,
1,37,8,1447.5,1,,,,
0,44,8,179.88,4,,,,
0,65,8,112.63,2,,,,
1,28,8,955.66,1,,,,
0,51,8,637.43,1,,,,
1,19,8,1073.5,4,,,,
1,44,8,917.42,3,,,,
1,40,8,574.84,3,,,,
0,72,8,270.89,2,,,,
0,60,8,302.32,2,,,,
1,28,8,803.64,3,,,,
0,26,8,2831.6,4,,,,
0,51,8,285.02,4,,,,
0,37,8,362.23,2,,,,
0,28,8,957.02,4,,,,
0,48,8,1055.5,4,,,,
1,21,8,961.87,1,,,,
0,44,8,2281.8,3,,,,
0,59,8,375.23,2,,,,
1,63,8,565.02,3,,,,
1,57,8,779.17,3,,,,
1,54,8,937.19,3,,,,
0,27,8,221.4,4,,,,
1,38,8,552.76,4,,,,
0,65,8,441.87,2,,,,
1,45,8,653.51,3,,,,
1,41,8,410.81,3,,,,
1,43,8,140.84,1,,,,
1,29,8,1799.6,4,,,,
0,33,8,2441.2,4,,,,
0,61,8,360.21,3,,,,
0,47,8,387.52,2,,,,
1,54,8,1705.8,4,,,,
1,27,8,538.64,4,,,,
1,42,8,426.91,1,,,,
1,64,8,579.33,3,,,,
1,19,8,1816.1,4,,,,
0,74,8,459.53,1,,,,
1,47,8,1075.5,1,,,,
0,43,8,305.64,2,,,,
1,46,8,1531,4,,,,
0,45,8,1941.6,3,,,,
0,32,8,1843.7,4,,,,
0,26,8,2619.1,4,,,,
0,40,8,61.36,2,,,,
0,27,8,390.69,4,,,,
0,36,8,251.86,2,,,,
1,32,8,1692.9,4,,,,
0,24,8,1227,3,,,,
1,65,8,446.17,3,,,,
1,38,8,706.61,3,,,,
0,54,8,2715,4,,,,
1,50,8,991.12,3,,,,
0,84,8,158.72,2,,,,
0,46,8,2375.8,4,,,,
0,62,8,1150.2,4,,,,
1,59,8,669.68,3,,,,
0,42,8,157.41,2,,,,
1,56,8,246.12,1,,,,
0,29,8,1378.4,1,,,,
1,59,8,716.96,3,,,,
1,49,8,1823.9,1,,,,
0,62,8,382.25,2,,,,
1,35,8,1603.2,4,,,,
0,43,8,1450.4,4,,,,
1,48,8,107.55,1,,,,
1,46,8,652.18,1,,,,
0,43,8,373.38,2,,,,
0,58,8,464.1,2,,,,
1,59,8,770.02,3,,,,
1,48,8,354.72,1,,,,
0,45,8,1505.7,4,,,,
1,63,8,657.22,1,,,,
1,53,8,763.92,4,,,,
1,72,8,376.84,1,,,,
0,48,8,197.24,2,,,,
1,48,8,968.17,3,,,,
0,41,8,360.89,2,,,,
1,34,8,977.49,1,,,,
0,56,8,65.37,2,,,,
0,43,8,524.71,4,,,,
1,50,8,634.68,3,,,,
0,83,8,415.08,2,,,,
0,52,8,2372,3,,,,
0,54,8,2781.1,3,,,,
1,34,8,1641.7,4,,,,
1,39,8,478.88,4,,,,
1,36,8,1797.9,1,,,,
0,37,8,2807.8,3,,,,
1,24,8,1420.1,1,,,,
1,36,8,539.32,3,,,,
0,32,8,1328.4,4,,,,
0,56,8,97.84,2,,,,
1,63,8,406.06,1,,,,
0,37,8,1170.1,1,,,,
0,51,8,2787.9,3,,,,
1,41,8,1695.5,4,,,,
1,53,8,112.85,1,,,,
0,43,8,26.15,2,,,,
1,37,8,133.92,3,,,,
0,46,8,1632.6,3,,,,
0,62,8,307.51,2,,,,
0,73,8,273.66,2,,,,
1,51,8,400.13,1,,,,
0,54,8,22.69,2,,,,
1,52,8,713.7,1,,,,
1,20,8,1043.1,1,,,,
0,55,8,193.1,2,,,,
1,23,8,1893,1,,,,
1,60,8,705.11,3,,,,
1,25,8,1740,1,,,,
0,47,8,10.52,2,,,,
0,48,8,373.01,2,,,,
1,49,8,506.1,1,,,,
1,41,8,1705,1,,,,
0,76,8,150.36,2,,,,
1,46,8,821.2,3,,,,
1,71,8,128.27,1,,,,
1,29,8,753.98,3,,,,
0,82,8,478.11,2,,,,
0,49,8,328.96,2,,,,
1,52,8,1607.7,1,,,,
1,49,8,758.08,1,,,,
0,40,8,394.72,2,,,,
0,83,8,479.48,2,,,,
1,63,8,369.99,1,,,,
1,47,8,1255.4,4,,,,
0,39,8,771.02,4,,,,
1,57,8,633.34,3,,,,
0,42,8,1468.2,4,,,,
0,82,8,329.45,2,,,,
1,20,8,675.08,4,,,,
1,54,8,144.35,1,,,,
0,48,8,87.92,2,,,,
0,31,8,437.59,2,,,,
1,47,8,55.52,4,,,,
